round,time,cloud,temp,humidity,ground_press,wind_speed,wind_dir,rain,snow,dew_point,vis,uv_idx,azimuth,elevation
1,2022-06-28 09:00:00+09:00,100,24.1,90,1006,10.97,181,0,0,21.6667,9.65606,1,88.5394,41.7578
1,2022-06-28 10:00:00+09:00,100,24.43,89,1006,11.86,183,0,0,21.6667,9.65606,2,97.8935,54.0481
1,2022-06-28 11:00:00+09:00,100,24.66,88,1005,12.39,184,0,0,21.6667,9.65606,2,112.005,65.9576
1,2022-06-28 12:00:00+09:00,100,24.89,86,1005,12.75,189,0,0,22.2222,11.2654,5,142.363,75.9566
1,2022-06-28 13:00:00+09:00,100,24.9,86,1005,12.85,189,0,0,22.2222,11.2654,4,204.969,77.4846
1,2022-06-28 14:00:00+09:00,100,24.81,87,1005,12.59,189,0,0,22.2222,11.2654,4,243.045,68.6227
1,2022-06-28 15:00:00+09:00,100,24.61,87,1004,12.48,187,0,0,22.2222,11.2654,2,259.37,56.9365
1,2022-06-28 16:00:00+09:00,100,24.67,87,1004,12.2,188,0,0,22.2222,11.2654,2,269.431,44.6826
1,2022-06-28 17:00:00+09:00,100,24.55,88,1004,11.67,186,0,0,22.2222,11.2654,1,277.424,32.3932
1,2022-06-28 18:00:00+09:00,100,24.35,88,1004,11.47,185,0,0,22.2222,11.2654,1,284.825,20.3111
1,2022-06-28 19:00:00+09:00,100,24.3,88,1004,11.4,180,0,0,22.2222,9.65606,0,292.389,8.63854
1,2022-06-28 20:00:00+09:00,100,24.2,87,1004,11.49,178,0,0,22.2222,9.65606,0,300.67,-2.38483
1,2022-06-28 21:00:00+09:00,100,24.15,87,1004,11.85,176,0,0,21.6667,9.65606,0,310.184,-12.4302
1,2022-06-28 22:00:00+09:00,100,24.21,86,1004,12.35,177,0,0,21.6667,9.65606,0,321.43,-21.032
1,2022-06-28 23:00:00+09:00,69,24.02,87,1004,12.13,179,0,0,21.6667,9.65606,0,334.75,-27.5642
1,2022-06-29 00:00:00+09:00,79,23.87,88,1004,12.27,180,0,0,21.6667,9.65606,0,349.983,-31.3145
1,2022-06-29 01:00:00+09:00,100,23.67,90,1005,11.45,184,0.49,0,21.6667,8.04672,0,6.14748,-31.7347
1,2022-06-29 02:00:00+09:00,100,23.54,91,1005,10.72,186,0.14,0,21.6667,8.04672,0,21.7289,-28.7554
1,2022-06-29 03:00:00+09:00,99,23.38,92,1005,10.15,187,0,0,21.6667,6.43738,0,35.5568,-22.8329
1,2022-06-29 04:00:00+09:00,100,23.29,93,1005,9.88,184,0,0,21.6667,6.43738,0,47.288,-14.6698
1,2022-06-29 05:00:00+09:00,100,23.33,93,1006,10.41,189,0.15,0,21.6667,6.43738,0,57.1802,-4.92549
1,2022-06-29 06:00:00+09:00,100,23.08,94,1006,10.02,192,1.07,0,21.6667,8.04672,0,65.7158,5.89546
1,2022-06-29 07:00:00+09:00,100,23.03,95,1006,9.47,191,1.91,0,21.6667,8.04672,0,73.4108,17.4352
1,2022-06-29 08:00:00+09:00,100,23.18,95,1007,9.48,186,1.19,0,21.6667,8.04672,1,80.8015,29.4367
1,2022-06-29 09:00:00+09:00,100,23.61,93,1007,9.7,183,0.31,0,22.2222,8.04672,1,88.5695,41.6937
1,2022-06-29 10:00:00+09:00,100,23.76,92,1007,10.42,188,0,0,22.7778,8.04672,2,97.9303,53.9836
1,2022-06-29 11:00:00+09:00,100,23.87,91,1007,9.76,188,0,0,23.3333,8.04672,2,112.041,65.8909
1,2022-06-29 12:00:00+09:00,100,23.96,91,1007,9.49,190,0.16,0,23.8889,8.04672,2,142.312,75.8893
1,2022-06-29 13:00:00+09:00,100,24.12,90,1007,9.6,192,0.63,0,23.8889,8.04672,2,204.682,77.456
1,2022-06-29 14:00:00+09:00,96,24.17,91,1007,9.64,194,1.17,0,23.8889,8.04672,2,242.857,68.6298
1,2022-06-29 15:00:00+09:00,89,24.15,91,1007,9.36,194,1.13,0,23.8889,8.04672,1,259.248,56.9537
1,2022-06-29 16:00:00+09:00,73,24.25,90,1007,9.55,191,0.67,0,23.8889,8.04672,1,269.337,44.7019
1,2022-06-29 17:00:00+09:00,79,24.2,90,1007,9.67,191,0.33,0,23.8889,8.04672,0,277.345,32.4113
1,2022-06-29 18:00:00+09:00,81,24,90,1007,9.27,191,0.25,0,23.3333,6.43738,0,284.753,20.3259
1,2022-06-29 19:00:00+09:00,85,23.58,92,1008,8.95,188,1.06,0,23.3333,6.43738,0,292.32,8.64828
1,2022-06-29 20:00:00+09:00,82,23.07,93,1008,8.27,187,1.78,0,23.3333,6.43738,0,300.6,-2.38195
1,2022-06-29 21:00:00+09:00,85,23.17,93,1008,7.01,182,0.4,0,22.7778,6.43738,0,310.112,-12.4363
1,2022-06-29 22:00:00+09:00,77,23.16,93,1009,7.05,173,0,0,22.7778,6.43738,0,321.357,-21.0494
1,2022-06-29 23:00:00+09:00,89,23.41,91,1009,7.85,177,0,0,22.7778,6.43738,0,334.678,-27.5951
1,2022-06-30 00:00:00+09:00,92,23.43,91,1009,8.52,183,0.27,0,22.2222,6.43738,0,349.919,-31.3596
1,2022-06-30 01:00:00+09:00,97,23.28,91,1010,7.39,175,0,0,22.2222,6.43738,0,6.09879,-31.7923
1,2022-06-30 02:00:00+09:00,98,23.17,92,1009,7.55,178,0.56,0,22.2222,6.43738,0,21.6989,-28.8214
1,2022-06-30 03:00:00+09:00,98,22.95,93,1009,7.91,176,0.86,0,22.2222,8.04672,0,35.544,-22.9032
1,2022-06-30 04:00:00+09:00,100,23.13,92,1009,7.94,176,0.69,0,22.2222,8.04672,0,47.2884,-14.7412
1,2022-06-30 05:00:00+09:00,95,23.15,92,1010,7.85,181,0.83,0,21.6667,8.04672,0,57.1905,-4.99642
1,2022-06-30 06:00:00+09:00,94,23.13,91,1010,7.33,179,0.27,0,22.2222,8.04672,0,65.7336,5.82582
1,2022-06-30 07:00:00+09:00,95,23.39,90,1010,7.1,178,0.64,0,22.7778,8.04672,0,73.435,17.367
1,2022-06-30 08:00:00+09:00,96,23.73,89,1011,7.15,178,0.54,0,22.7778,9.65606,1,80.8324,29.3697
1,2022-06-30 09:00:00+09:00,97,24.1,87,1011,7.4,184,0.34,0,22.2222,9.65606,1,88.6081,41.6273
1,2022-06-30 10:00:00+09:00,100,24.45,85,1011,7.54,191,0.13,0,22.2222,11.2654,2,97.9777,53.9165
1,2022-06-30 11:00:00+09:00,100,24.6,84,1011,7.47,193,0,0,22.2222,11.2654,6,112.091,65.821
1,2022-06-30 12:00:00+09:00,100,24.87,82,1011,7.35,193,0,0,21.6667,16.0934,6,142.28,75.8167
1,2022-06-30 13:00:00+09:00,100,25.15,80,1011,7.45,195,0,0,21.1111,16.0934,9,204.387,77.4205
1,2022-06-30 14:00:00+09:00,100,24.94,80,1011,7.16,200,0,0,20.5556,16.0934,8,242.655,68.632
1,2022-06-30 15:00:00+09:00,100,24.7,81,1011,7.02,200,0,0,20.5556,16.0934,5,259.115,56.9668
1,2022-06-30 16:00:00+09:00,100,24.48,83,1011,6.67,202,0,0,20,16.0934,3,269.236,44.7173
1,2022-06-30 17:00:00+09:00,97,24.34,84,1011,6.35,202,0,0,20,16.0934,2,277.259,32.4254
1,2022-06-30 18:00:00+09:00,93,24.41,83,1011,5.72,195,0,0,20.5556,16.0934,1,284.674,20.3365
1,2022-06-30 19:00:00+09:00,94,24.51,84,1012,5.28,187,0,0,20.5556,16.0934,0,292.244,8.65353
1,2022-06-30 20:00:00+09:00,95,23.87,87,1012,3.93,182,0,0,21.1111,16.0934,0,300.526,-2.38402
1,2022-06-30 21:00:00+09:00,86,23.39,90,1013,2.88,168,0,0,21.1111,16.0934,0,310.037,-12.4479
1,2022-06-30 22:00:00+09:00,33,23.05,92,1012,3.45,135,0,0,21.6667,16.0934,0,321.281,-21.0729
1,2022-06-30 23:00:00+09:00,21,22.58,95,1012,3.1,116,0,0,21.6667,16.0934,0,334.605,-27.6325
1,2022-07-01 00:00:00+09:00,33,22.29,96,1012,2.83,110,0,0,21.1111,16.0934,0,349.855,-31.4115
1,2022-07-01 01:00:00+09:00,56,22.42,97,1013,3.98,121,0,0,22.2222,11.2654,0,6.05177,-31.8564
1,2022-07-01 02:00:00+09:00,55,22.46,97,1013,4.09,120,0,0,21.6667,11.2654,0,21.6723,-28.8935
1,2022-07-01 03:00:00+09:00,59,22.42,98,1013,3.63,121,0,0,21.6667,11.2654,0,35.5357,-22.9788
1,2022-07-01 04:00:00+09:00,82,22.4,98,1013,3.33,118,0,0,21.6667,11.2654,0,47.2941,-14.8172
1,2022-07-01 05:00:00+09:00,91,22.35,98,1013,2.8,114,0,0,21.6667,11.2654,0,57.2064,-5.07117
1,2022-07-01 06:00:00+09:00,94,22.52,97,1014,3.1,111,0,0,22.2222,11.2654,0,65.7573,5.75295
1,2022-07-01 07:00:00+09:00,92,23.03,94,1014,4.06,124,0,0,23.3333,11.2654,1,73.4658,17.296
1,2022-07-01 08:00:00+09:00,91,23.86,90,1014,4.62,138,0,0,22.7778,11.2654,3,80.8706,29.3003
1,2022-07-01 09:00:00+09:00,87,24.76,85,1015,4.57,148,0,0,22.2222,16.0934,5,88.6552,41.5585
1,2022-07-01 10:00:00+09:00,86,25.51,81,1015,4.33,158,0,0,21.6667,16.0934,8,98.0357,53.8471
1,2022-07-01 11:00:00+09:00,84,26.05,77,1015,4.37,166,0,0,21.1111,16.0934,11,112.156,65.7481
1,2022-07-01 12:00:00+09:00,87,26.35,76,1015,4.71,170,0,0,21.6667,16.0934,11,142.266,75.739
1,2022-07-01 13:00:00+09:00,81,26.54,75,1014,4.61,180,0,0,21.1111,16.0934,11,204.087,77.3781
1,2022-07-01 14:00:00+09:00,83,26.69,75,1014,4.69,184,0,0,21.1111,16.0934,8,242.441,68.629
1,2022-07-01 15:00:00+09:00,86,26.68,75,1013,4.43,188,0,0,20.5556,16.0934,5,258.972,56.9758
1,2022-07-01 16:00:00+09:00,100,26.67,75,1013,4.44,186,0,0,20.5556,16.0934,3,269.126,44.7288
1,2022-07-01 17:00:00+09:00,94,26.48,75,1013,4.1,187,0,0,20,16.0934,2,277.166,32.4355
1,2022-07-01 18:00:00+09:00,96,26.07,75,1013,4.1,180,0,0,20.5556,16.0934,1,284.59,20.3429
1,2022-07-01 19:00:00+09:00,97,25.33,78,1013,3.35,178,0,0,21.1111,16.0934,0,292.164,8.65423
1,2022-07-01 20:00:00+09:00,98,24.63,81,1013,3.28,177,0,0,21.1111,16.0934,0,300.446,-2.39108
1,2022-07-01 21:00:00+09:00,97,23.87,85,1013,3.69,151,0,0,21.1111,16.0934,0,309.957,-12.465
1,2022-07-01 22:00:00+09:00,68,23.18,88,1014,2.82,130,0,0,21.6667,16.0934,0,321.201,-21.1025
1,2022-07-01 23:00:00+09:00,56,22.78,90,1014,1.56,143,0,0,21.6667,16.0934,0,334.529,-27.6765
1,2022-07-02 00:00:00+09:00,40,22.57,90,1014,2.31,124,0,0,21.6667,16.0934,0,349.791,-31.4702
1,2022-07-02 01:00:00+09:00,63,22.32,89,1014,2.11,104,0,0,21.6667,16.0934,0,6.00651,-31.9272
1,2022-07-02 02:00:00+09:00,62,22.24,88,1014,3.38,110,0,0,21.1111,16.0934,0,21.6492,-28.9717
1,2022-07-02 03:00:00+09:00,53,22.06,88,1013,2.36,98,0,0,21.1111,16.0934,0,35.5321,-23.0597
1,2022-07-02 04:00:00+09:00,79,21.95,88,1013,1.68,71,0,0,21.6667,16.0934,0,47.3052,-14.8977
1,2022-07-02 05:00:00+09:00,43,21.98,87,1014,2.24,75,0,0,21.1111,16.0934,0,57.228,-5.14966
1,2022-07-02 06:00:00+09:00,43,21.98,86,1013,2.74,84,0,0,22.2222,16.0934,0,65.7871,5.67693
1,2022-07-02 07:00:00+09:00,54,22.42,84,1014,2.18,72,0,0,22.2222,16.0934,1,73.5031,17.2224
1,2022-07-02 08:00:00+09:00,52,23.15,80,1014,2.14,62,0,0,22.2222,16.0934,2,80.9161,29.2285
1,2022-07-02 09:00:00+09:00,50,24.09,77,1014,1.85,66,0,0,21.1111,16.0934,5,88.7109,41.4876
1,2022-07-02 10:00:00+09:00,100,24.78,75,1014,0.92,53,0,0,20.5556,16.0934,8,98.1044,53.7753
1,2022-07-02 11:00:00+09:00,100,25.32,73,1013,0.2,6,0,0,20,16.0934,11,112.235,65.6721
1,2022-07-02 12:00:00+09:00,100,25.75,71,1013,1.01,281,0,0,20.5556,16.0934,11,142.27,75.6561
1,2022-07-02 13:00:00+09:00,100,26.35,70,1012,1.99,282,0,0,20.5556,16.0934,11,203.782,77.3287
1,2022-07-02 14:00:00+09:00,100,26.02,73,1011,1.59,270,0,0,20.5556,16.0934,8,242.213,68.6209
1,2022-07-02 15:00:00+09:00,100,26.57,71,1011,2.66,292,0,0,20.5556,16.0934,5,258.819,56.9805
1,2022-07-02 16:00:00+09:00,100,26.11,72,1011,3.8,299,0,0,20.5556,16.0934,3,269.009,44.7363
1,2022-07-02 17:00:00+09:00,100,25.43,75,1011,3.09,310,0,0,20.5556,16.0934,2,277.067,32.4416
1,2022-07-02 18:00:00+09:00,100,24.96,77,1010,1.85,334,0,0,20.5556,16.0934,1,284.5,20.3451
1,2022-07-02 19:00:00+09:00,100,24.82,77,1010,1.91,355,0,0,20.5556,16.0934,0,292.079,8.65031
1,2022-07-02 20:00:00+09:00,100,24.52,78,1010,1.83,15,0,0,21.1111,16.0934,0,300.363,-2.40319
1,2022-07-02 21:00:00+09:00,100,24.43,78,1010,1.87,63,0,0,21.1111,16.0934,0,309.873,-12.4877
1,2022-07-02 22:00:00+09:00,100,24.45,78,1011,1.88,89,0,0,22.2222,16.0934,0,321.118,-21.1381
1,2022-07-02 23:00:00+09:00,100,24.13,80,1011,1.27,91,0,0,22.2222,11.2654,0,334.451,-27.727
1,2022-07-03 00:00:00+09:00,100,24.13,79,1011,2.45,104,0,0,22.2222,11.2654,0,349.726,-31.5356
1,2022-07-03 01:00:00+09:00,36,23.52,82,1011,1.81,95,0,0,22.2222,11.2654,0,5.96311,-32.0046
1,2022-07-03 02:00:00+09:00,41,23.37,81,1011,2.4,108,0,0,22.2222,9.65606,0,21.6297,-29.0559
1,2022-07-03 03:00:00+09:00,49,23.06,82,1011,2.35,110,0,0,21.6667,9.65606,0,35.5333,-23.1458
1,2022-07-03 04:00:00+09:00,89,22.92,82,1010,2.22,92,0,0,22.7778,9.65606,0,47.3216,-14.9826
1,2022-07-03 05:00:00+09:00,95,22.73,84,1010,2.72,94,0.46,0,23.3333,9.65606,0,57.2553,-5.23181
1,2022-07-03 06:00:00+09:00,96,22.61,86,1010,2.3,82,0.6,0,23.3333,9.65606,1,65.823,5.59787
1,2022-07-03 07:00:00+09:00,97,23,85,1010,3.21,90,0.16,0,22.2222,9.65606,2,73.547,17.1461
1,2022-07-03 08:00:00+09:00,98,23.69,83,1010,3.18,84,0,0,21.1111,9.65606,3,80.9688,29.1544
1,2022-07-03 09:00:00+09:00,95,24.52,81,1010,2.76,103,0,0,20,11.2654,5,88.7749,41.4146
1,2022-07-03 10:00:00+09:00,66,25.49,77,1010,2.83,118,0,0,19.4444,11.2654,8,98.1837,53.7012
1,2022-07-03 11:00:00+09:00,69,26.42,74,1009,2.73,144,0,0,19.4444,11.2654,8,112.329,65.5932
1,2022-07-03 12:00:00+09:00,58,27.17,71,1009,3.79,161,0,0,20,11.2654,11,142.292,75.5682
1,2022-07-03 13:00:00+09:00,66,27.69,69,1009,5.23,151,0,0,22.7778,6.43738,7,203.473,77.2723
1,2022-07-03 14:00:00+09:00,61,27.7,69,1008,6.49,151,0,0,22.7778,11.2654,8,241.973,68.6076
1,2022-07-03 15:00:00+09:00,68,27.37,70,1008,6.64,151,0,0,22.2222,11.2654,5,258.656,56.9808
1,2022-07-03 16:00:00+09:00,100,27.19,71,1008,6.66,145,0,0,21.6667,11.2654,3,268.884,44.7397
1,2022-07-03 17:00:00+09:00,100,26.77,73,1008,6.99,140,0,0,22.7778,6.43738,1,276.961,32.4436
1,2022-07-03 18:00:00+09:00,100,26.1,77,1008,7.02,137,0,0,22.2222,11.2654,1,284.405,20.3429
1,2022-07-03 19:00:00+09:00,100,25.21,82,1008,5.66,132,0,0,21.6667,11.2654,0,291.989,8.64172
1,2022-07-03 20:00:00+09:00,92,24.51,86,1008,4.93,132,0,0,21.6667,11.2654,0,300.274,-2.4204
1,2022-07-03 21:00:00+09:00,80,24.01,88,1008,4.42,120,0,0,21.1111,9.65606,0,309.786,-12.5159
1,2022-07-03 22:00:00+09:00,23,23.87,89,1008,4.27,109,0,0,21.6667,9.65606,0,321.032,-21.1799
1,2022-07-03 23:00:00+09:00,19,23.59,90,1008,4.05,101,0,0,22.2222,9.65606,0,334.372,-27.7841
1,2022-07-04 00:00:00+09:00,17,23.34,91,1008,3.7,100,0,0,22.2222,9.65606,0,349.662,-31.6077
1,2022-07-04 01:00:00+09:00,72,23.77,90,1007,4.52,105,0,0,22.7778,6.43738,0,5.92167,-32.0885
1,2022-07-04 02:00:00+09:00,74,23.64,90,1007,3.55,100,0,0,22.7778,6.43738,0,21.6139,-29.146
1,2022-07-04 03:00:00+09:00,72,23.55,90,1006,3.91,99,0,0,23.3333,6.43738,0,35.5392,-23.2371
1,2022-07-04 04:00:00+09:00,13,23.36,91,1006,3.86,92,0,0,23.3333,6.43738,0,47.3434,-15.0717
1,2022-07-04 05:00:00+09:00,24,23.44,91,1006,4.09,85,0,0,22.7778,6.43738,0,57.2884,-5.31752
1,2022-07-04 06:00:00+09:00,33,23.69,90,1006,3.99,84,0,0,23.3333,6.43738,0,65.8651,5.51584
1,2022-07-04 07:00:00+09:00,43,23.85,90,1006,4.22,88,0,0,22.7778,8.04672,1,73.5974,17.0674
1,2022-07-04 08:00:00+09:00,48,23.92,89,1006,4.34,91,0,0,22.7778,8.04672,1,81.0288,29.0782
1,2022-07-04 09:00:00+09:00,47,24.11,89,1006,4.81,93,0,0,22.2222,8.04672,5,88.8475,41.3395
1,2022-07-04 10:00:00+09:00,15,24.69,88,1006,4.67,98,0,0,21.1111,9.65606,7,98.2736,53.625
1,2022-07-04 11:00:00+09:00,41,24.75,89,1006,4.95,98,0.12,0,20.5556,9.65606,7,112.437,65.5114
1,2022-07-04 12:00:00+09:00,45,24.93,88,1006,5.08,100,0,0,20.5556,11.2654,7,142.333,75.4753
1,2022-07-04 13:00:00+09:00,51,24.92,87,1006,5.04,101,0,0,22.2222,11.2654,7,203.161,77.209
1,2022-07-04 14:00:00+09:00,53,24.93,87,1005,5.07,97,0,0,22.2222,11.2654,7,241.721,68.5888
1,2022-07-04 15:00:00+09:00,51,25.48,84,1005,4.97,100,0,0,22.7778,11.2654,5,258.484,56.9767
1,2022-07-04 16:00:00+09:00,33,26.16,81,1004,5,105,0,0,22.7778,11.2654,3,268.751,44.7389
1,2022-07-04 17:00:00+09:00,47,26.1,82,1004,5.47,111,0,0,22.2222,11.2654,2,276.849,32.4413
1,2022-07-04 18:00:00+09:00,49,25.54,85,1004,5.23,104,0,0,22.2222,11.2654,1,284.304,20.3362
1,2022-07-04 19:00:00+09:00,48,25.15,87,1005,4.64,88,0,0,22.2222,11.2654,0,291.894,8.62839
1,2022-07-04 20:00:00+09:00,47,24.74,88,1005,4.43,83,0,0,22.7778,9.65606,0,300.182,-2.44276
1,2022-07-04 21:00:00+09:00,48,24.52,89,1005,4.77,81,0,0,23.3333,9.65606,0,309.694,-12.5498
1,2022-07-04 22:00:00+09:00,42,24.36,89,1005,4.99,86,0,0,23.8889,9.65606,0,320.944,-21.2278
1,2022-07-04 23:00:00+09:00,36,24.21,89,1005,4.58,88,0,0,23.8889,9.65606,0,334.291,-27.8477
1,2022-07-05 00:00:00+09:00,36,24.12,89,1005,4.74,81,0,0,23.8889,9.65606,0,349.597,-31.6866
1,2022-07-05 01:00:00+09:00,58,24.09,90,1004,2.17,89,0,0,23.3333,16.0934,0,5.88228,-32.1789
1,2022-07-05 02:00:00+09:00,66,24.02,90,1004,2.15,65,0,0,23.3333,16.0934,0,21.6019,-29.242
1,2022-07-05 03:00:00+09:00,72,24.04,90,1004,3.03,85,0,0,22.7778,16.0934,0,35.5501,-23.3334
1,2022-07-05 04:00:00+09:00,100,23.96,90,1004,1.69,28,0,0,23.3333,16.0934,0,47.3707,-15.1651
1,2022-07-05 05:00:00+09:00,100,24.02,90,1004,2.3,37,0,0,23.3333,16.0934,0,57.3274,-5.40672
1,2022-07-05 06:00:00+09:00,99,23.98,90,1005,2.17,47,0,0,23.3333,8.04672,1,65.9132,5.43094
1,2022-07-05 07:00:00+09:00,99,24.32,88,1005,1.78,39,0,0,23.3333,8.04672,1,73.6544,16.9863
1,2022-07-05 08:00:00+09:00,99,24.79,86,1005,2.4,37,0,0,22.7778,9.65606,1,81.0961,28.9998
1,2022-07-05 09:00:00+09:00,100,25.4,83,1005,2.11,10,0,0,22.7778,11.2654,2,88.9285,41.2625
1,2022-07-05 10:00:00+09:00,100,25.85,82,1005,1.99,331,0,0,22.7778,11.2654,3,98.3739,53.5467
1,2022-07-05 11:00:00+09:00,100,25.79,82,1005,1.4,325,0,0,23.3333,11.2654,3,112.559,65.4268
1,2022-07-05 12:00:00+09:00,100,26.54,79,1005,1.71,271,0,0,23.3333,16.0934,3,142.391,75.3776
1,2022-07-05 13:00:00+09:00,95,26.75,78,1005,3.24,277,0,0,22.7778,16.0934,3,202.846,77.1386
1,2022-07-05 14:00:00+09:00,95,26.77,78,1004,3.3,281,0,0,22.7778,16.0934,3,241.458,68.5646
1,2022-07-05 15:00:00+09:00,95,26.85,78,1004,3.56,270,0,0,22.7778,16.0934,2,258.302,56.968
1,2022-07-05 16:00:00+09:00,52,26.97,78,1005,4.04,267,0,0,22.2222,11.2654,2,268.611,44.7338
1,2022-07-05 17:00:00+09:00,68,26.73,79,1005,3.38,271,0,0,22.2222,11.2654,2,276.731,32.4348
1,2022-07-05 18:00:00+09:00,79,26.55,81,1005,2.41,274,0,0,22.2222,11.2654,1,284.198,20.3251
1,2022-07-05 19:00:00+09:00,83,26.26,82,1005,1.7,255,0,0,22.7778,16.0934,0,291.794,8.61028
1,2022-07-05 20:00:00+09:00,86,25.84,84,1005,1.42,244,0,0,22.7778,16.0934,0,300.085,-2.4703
1,2022-07-05 21:00:00+09:00,85,25.39,86,1006,1.06,191,0,0,22.7778,16.0934,0,309.599,-12.5893
1,2022-07-05 22:00:00+09:00,100,25.33,85,1006,1.61,137,0,0,23.3333,16.0934,0,320.852,-21.2818
1,2022-07-05 23:00:00+09:00,100,25.1,86,1006,1.85,132,0,0,23.3333,16.0934,0,334.208,-27.9179
1,2022-07-06 00:00:00+09:00,99,24.96,87,1006,2.17,130,0,0,23.3333,16.0934,0,349.533,-31.7722
1,2022-07-06 01:00:00+09:00,84,25.16,89,1007,2.47,141,0,0,23.3333,16.0934,0,5.84503,-32.2757
1,2022-07-06 02:00:00+09:00,87,25.06,89,1007,2.76,135,0,0,23.3333,16.0934,0,21.5937,-29.3438
1,2022-07-06 03:00:00+09:00,89,24.79,90,1007,3.06,122,0,0,23.3333,16.0934,0,35.5659,-23.4346
1,2022-07-06 04:00:00+09:00,99,24.6,91,1007,3.07,111,0,0,23.3333,16.0934,0,47.4036,-15.2626
1,2022-07-06 05:00:00+09:00,100,24.44,90,1007,3.24,107,0,0,23.3333,16.0934,0,57.3722,-5.49931
1,2022-07-06 06:00:00+09:00,99,24.44,90,1007,3.77,113,0,0,22.7778,16.0934,0,65.9675,5.34325
1,2022-07-06 07:00:00+09:00,99,24.71,89,1007,3.71,116,0,0,23.3333,16.0934,0,73.7179,16.9028
1,2022-07-06 08:00:00+09:00,99,25.36,88,1008,4.02,123,0,0,22.7778,16.0934,1,81.1706,28.9195
1,2022-07-06 09:00:00+09:00,99,26.33,84,1008,4.23,128,0,0,22.7778,16.0934,1,89.0179,41.1835
1,2022-07-06 10:00:00+09:00,100,27.39,79,1007,4.74,135,0,0,21.6667,16.0934,2,98.4847,53.4663
1,2022-07-06 11:00:00+09:00,100,28.07,75,1007,5.22,141,0,0,21.6667,16.0934,2,112.695,65.3394
1,2022-07-06 12:00:00+09:00,100,28.58,73,1007,6.66,147,0,0,21.1111,16.0934,3,142.467,75.2749
1,2022-07-06 13:00:00+09:00,100,28.63,74,1007,6.41,157,0,0,20,16.0934,4,202.531,77.0612
1,2022-07-06 14:00:00+09:00,100,28.53,75,1007,5.94,162,0,0,24.4444,6.43738,2,241.183,68.5348
1,2022-07-06 15:00:00+09:00,100,28.5,75,1006,6.06,160,0,0,23.3333,16.0934,2,258.111,56.9546
1,2022-07-06 16:00:00+09:00,97,28.32,76,1006,6.08,157,0,0,22.2222,16.0934,1,268.463,44.7244
1,2022-07-06 17:00:00+09:00,98,27.89,79,1006,5.61,156,0,0,21.1111,16.0934,1,276.607,32.4238
1,2022-07-06 18:00:00+09:00,99,27.54,81,1006,5.34,152,0,0,20.5556,16.0934,0,284.087,20.3095
1,2022-07-06 19:00:00+09:00,99,26.94,84,1006,5.15,144,0,0,21.1111,8.04672,0,291.689,8.58732
1,2022-07-06 20:00:00+09:00,95,26.19,88,1007,4.65,129,0,0,22.2222,8.04672,0,299.984,-2.50307
1,2022-07-06 21:00:00+09:00,96,25.63,90,1007,4.71,128,0,0,22.2222,8.04672,0,309.5,-12.6345
1,2022-07-06 22:00:00+09:00,99,25.37,92,1008,4.69,129,0,0,22.7778,8.04672,0,320.757,-21.342
1,2022-07-06 23:00:00+09:00,97,25.16,93,1008,4.63,131,0,0,23.3333,8.04672,0,334.124,-27.9946
1,2022-07-07 00:00:00+09:00,98,24.96,94,1008,4.69,136,0,0,23.3333,8.04672,0,349.469,-31.8645
1,2022-07-07 01:00:00+09:00,100,25.25,94,1007,5.31,131,0,0,21.6667,8.04672,0,5.81001,-32.379
1,2022-07-07 02:00:00+09:00,100,25.24,93,1007,5.57,132,0,0,21.6667,8.04672,0,21.5895,-29.4514
1,2022-07-07 03:00:00+09:00,100,25.09,94,1007,5.51,139,0,0,21.6667,8.04672,0,35.5867,-23.5408
1,2022-07-07 04:00:00+09:00,100,25.08,94,1007,5.93,133,0,0,22.2222,8.04672,0,47.442,-15.3642
1,2022-07-07 05:00:00+09:00,100,25.07,93,1007,6,129,0,0,22.2222,8.04672,0,57.4229,-5.59521
1,2022-07-07 06:00:00+09:00,100,25.09,93,1007,5.54,128,0,0,21.6667,8.04672,0,66.0279,5.25287
1,2022-07-07 07:00:00+09:00,98,25.51,91,1007,5.49,129,0,0,22.2222,16.0934,1,73.788,16.8171
1,2022-07-07 08:00:00+09:00,99,26.27,86,1007,5.95,141,0,0,22.2222,16.0934,1,81.2523,28.8372
1,2022-07-07 09:00:00+09:00,99,27.04,82,1007,6.5,157,0,0,22.2222,16.0934,1,89.1157,41.1028
1,2022-07-07 10:00:00+09:00,90,27.56,79,1007,6.47,168,0,0,21.1111,16.0934,2,98.6059,53.384
1,2022-07-07 11:00:00+09:00,95,27.85,78,1007,6.88,179,0,0,21.1111,16.0934,3,112.845,65.2492
1,2022-07-07 12:00:00+09:00,97,27.9,78,1007,7.14,189,0,0,20.5556,16.0934,3,142.56,75.1676
1,2022-07-07 13:00:00+09:00,97,27.76,80,1006,7.52,192,0,0,21.6667,16.0934,3,202.216,76.9767
1,2022-07-07 14:00:00+09:00,98,27.75,82,1006,7.69,194,0.3,0,21.6667,16.0934,2,240.897,68.4994
1,2022-07-07 15:00:00+09:00,98,27.55,83,1005,7.5,195,0,0,21.6667,16.0934,1,257.91,56.9365
1,2022-07-07 16:00:00+09:00,100,27.3,85,1005,7.36,200,0,0,22.2222,16.0934,1,268.308,44.7105
1,2022-07-07 17:00:00+09:00,100,26.97,87,1005,7.28,202,0,0,22.2222,16.0934,1,276.476,32.4085
